"","gene","combined_p_val"
"2293","Vcan",5.28842521134198e-36
"2294","Pdcd4",1.11294075819976e-35
"2295","Gm35188",2.00485253736071e-35
"2296","Mal",7.3301687810056e-34
"2297","Zfp638",1.30436650127818e-33
"2298","Chd3",1.17324543129701e-32
"2299","Myo18a",4.23172592850082e-32
"2300","Zfhx2",1.37513661905414e-31
"2301","Znrf1",7.91339606141356e-31
"2302","Pak7",1.017991247256e-30
"2303","Eps8",8.25867074923297e-30
"2304","Specc1",2.40062943440768e-29
"2305","Cemip2",2.3893323532284e-28
"2306","Gpcpd1",2.45652435883001e-24
"2307","Tnr",3.21543292813255e-23
"2308","Nkain2",7.66756559165033e-23
"2309","Glrb",2.09936142347171e-22
"2310","Slk",5.50924129388631e-22
"2311","Gm48091",4.1052991724597e-21
"2312","Peli1",9.18257136556352e-21
"2313","Ptpre",6.52385926707152e-20
"2314","Ubl3",1.00705355571898e-18
"2315","Gm13052",1.3899790930435e-18
"2316","Uvrag",1.40553028285078e-18
"2317","Opcml",2.2459167872738e-18
"2318","Ptprj",4.57048666836642e-18
"2319","Akap10",1.48216779080655e-17
"2320","Cntn1",2.02726382313489e-17
"2321","Dock4",6.00705371633528e-16
"2322","Ephb1",6.38081536692657e-16
"2323","Fam214a",6.97484863519297e-16
"2324","Map1b",1.67624463484914e-15
"2325","Trio",1.34361123829799e-14
"2326","Igsf9b",5.1653871900953e-14
"2327","Bbip1",1.78795345005055e-13
"2328","Man1a",9.12889193982841e-11
"2329","Susd4",3.19561688803149e-10
"2330","Synpr",4.92467658612442e-08
"2331","Cask",1.57712054185084e-06
"2332","Ypel2",5.65910405405313e-06
"2333","Fchsd2",0.00177034903257101
"2334","D430041D05Rik",0.00187437298077113
"2335","Frmd4a",0.00895162617748045
"2336","Nhsl2",0.0369009323549906
