"","gene","combined_p_val"
"2861","Gm29478",4.41220247196565e-268
"2862","Aox3",9.52080731305491e-264
"2863","Sntb1",1.92247222410943e-257
"2864","4930447N08Rik",2.57055474112636e-255
"2865","Cp",2.25550428460994e-241
"2866","Ston1",4.44374142918014e-235
"2867","Cald1",5.03641419572476e-235
"2868","Gpc3",1.48557788819119e-234
"2869","Prelp",1.53673638806189e-229
"2870","Adap2os",1.28926835741942e-224
"2871","Mrc2",6.61056174600947e-219
"2872","Adap2",1.50789136573157e-214
"2873","Itih5",3.82454886226362e-208
"2874","Atp1a2",7.55166391941212e-199
"2875","Lef1",3.60843245223572e-196
"2876","Ets1",6.3308516335758e-163
"2877","Aspn",7.40802567652144e-162
"2878","Slc19a1",7.36657844682246e-159
"2879","Arhgap42",2.61889781279711e-156
"2880","Cspg4",2.85242650869447e-150
"2881","Pald1",9.77641774245205e-150
"2882","Adgre5",9.13480663869096e-148
"2883","Gm11476",3.27361434985867e-147
"2884","Rhoj",1.39869378855726e-146
"2885","Parva",2.14899950666219e-145
"2886","Eng",1.90894051456975e-141
"2887","Lrrk1",9.85465665845554e-141
"2888","Tbc1d1",5.33580378052291e-140
"2889","Nupr1",1.48053325100233e-135
"2890","Kirrel",3.32447322914218e-135
