"","gene","combined_p_val"
"3013","Nrros",7.26335668732974e-25
"3014","Apobec1",1.01560524581529e-24
"3015","Cfh",2.09393896245883e-24
"3016","Arhgap22",2.1219082888468e-24
"3017","Itgam",2.67994075987349e-24
"3018","Slc29a3",3.20938211859602e-24
"3019","Rhoh",6.92995895506776e-24
"3020","Vsir",1.0958455888418e-23
"3021","Clic1",1.32629405520946e-23
"3022","Naip5",1.97497359625033e-23
"3023","Ifngr2",2.35107576604885e-23
"3024","Il10ra",4.35687005761655e-23
"3025","Cflar",5.91148177190484e-23
"3026","Tgfbr1",6.6336875355062e-23
"3027","Fgd2",6.7981957349302e-23
"3028","Itpkb",1.10935275600241e-22
"3029","Gsap",1.17376434273036e-22
"3030","Pik3r6",1.77807316300852e-22
"3031","Sipa1l2",3.49394996345559e-22
"3032","F11r",4.30598343758452e-22
"3033","Rgs10",5.38583306803884e-22
"3034","Lhfpl2",1.36510264361427e-21
"3035","Cx3cr1",2.25974939326958e-21
"3036","Lrrk1",2.68936043976345e-21
"3037","Ehd4",2.98487544780273e-21
"3038","Mylip",3.74442747318993e-21
"3039","8030442B05Rik",5.33657051783516e-21
"3040","Ctsd",5.66861587359692e-21
"3041","Gpr183",1.19501399256805e-20
"3042","Csf1",3.0992956744569e-20
"3043","Hexb",5.3050150460708e-20
"3044","Entpd1",9.82307443142115e-20
"3045","Insyn2b",1.2578766873925e-19
"3046","Tnfrsf11a",1.2642750616407e-19
"3047","Tns3",1.34574155684463e-19
"3048","Ifngr1",1.39556190972712e-18
"3049","Snx18",1.59452871600244e-18
"3050","Sla",1.76599340728413e-18
"3051","Itgb5",1.9731137694288e-18
"3052","Efhd2",2.327966283303e-18
"3053","Abca9",3.18556625427181e-18
"3054","Abca1",4.52296152011365e-18
"3055","Pdgfb",4.98440638228462e-18
"3056","Gpr34",6.75819332240989e-18
"3057","Cd9",7.11424969647984e-18
"3058","Rasgrp3",7.49357311821541e-18
"3059","Vav2",1.04883819997692e-17
"3060","Maf",1.20284435173755e-17
"3061","Olfml3",4.40818979097594e-17
"3062","Lpcat2",6.03448056970083e-17
"3063","Dnase2a",1.84613634330004e-16
"3064","Suclg2",1.98006646328178e-16
"3065","Rnase4",2.30768143233519e-16
"3066","Lgmn",4.56742700614523e-16
"3067","Arhgap45",8.8269116378435e-16
"3068","Dapp1",1.01034475297844e-15
"3069","Il6ra",1.69338448589513e-15
"3070","Marcks",2.53266532517217e-15
"3071","Lyn",3.27378771306742e-15
"3072","Nek6",3.57242759287455e-15
"3073","Capn3",4.88959304161258e-15
"3074","Hpgds",9.14059804473754e-15
"3075","Gab2",1.09418034478982e-14
"3076","Ctsb",1.36176768025029e-14
"3077","Nfatc1",1.45057550033478e-14
"3078","Plekho1",1.48097270307401e-14
"3079","Nfe2l2",1.57084657764702e-14
"3080","Daglb",2.53163610481213e-14
"3081","Baz1a",3.36647780627724e-14
"3082","Rreb1",5.21635589865593e-14
"3083","Lacc1",1.03029242433505e-13
"3084","Mertk",1.18537704580569e-13
"3085","Lrmda",1.76844953719279e-13
"3086","Nek7",2.94797397792709e-13
"3087","Itga6",4.76998271492525e-13
"3088","Grn",5.0242693277453e-13
"3089","Etv6",5.52552347316322e-13
"3090","Epb41l2",8.13431414453144e-13
"3091","Slc16a6",8.62738222459335e-13
"3092","P3h2",8.82963833819956e-13
"3093","B4galt1",8.87819304662105e-13
"3094","March3",9.92870663859514e-13
