"","gene","combined_p_val"
"1168","Sfmbt1",7.5338470110512e-215
"1169","Fbxl17",5.42915007436347e-212
"1170","Gna13",1.01813604124765e-211
"1171","Ube2h",5.95363990681734e-211
"1172","Sppl3",1.14744207178129e-210
"1173","Crebbp",1.90183830168543e-210
"1174","Dlc1",4.72383272325644e-209
"1175","Fau",6.59235479594775e-209
"1176","Gm37494",4.43494781176429e-205
"1177","Rbm25",8.3861160402149e-204
"1178","Setd5",1.10303571558206e-203
"1179","Ccdc50",6.31936006481374e-203
"1180","Cep170",2.63222991876182e-199
"1181","Kdm2b",3.54972513465587e-199
"1182","Nf1",4.29410236718571e-199
"1183","Pias1",4.96269032944923e-196
"1184","Sema4d",1.09736214888976e-195
"1185","Tor1aip1",9.2315727906099e-194
"1186","Creb1",2.34353948123862e-193
"1187","Wdr44",6.84967847899591e-191
"1188","Nr3c1",3.42070158148877e-190
"1189","Itgav",1.93176708572941e-189
"1190","Lifr",2.60174721610867e-189
"1191","Mthfs",3.52679706170998e-188
"1192","Wdr26",5.09787736101092e-187
"1193","Usp24",2.4483482380348e-184
"1194","Peli1",4.43206179459577e-182
"1195","Lpp",1.82978258180639e-181
"1196","Prcp",1.37423147703436e-180
"1197","Smarca2",5.24098972977618e-179
"1198","Actr2",6.57831486770301e-179
"1199","Zfp148",5.4908477936137e-176
"1200","Cebpg",2.01047489461953e-169
"1201","Slc4a7",2.35531588837738e-168
"1202","Rhoq",1.80610706719587e-166
"1203","Evl",4.03792564942914e-166
"1204","Fnip1",6.81227632541378e-165
"1205","Ppard",1.1119764589127e-164
"1206","Cfap74",1.26941833100523e-163
"1207","Zfp292",1.84850720723334e-160
"1208","Ddx6",3.18685812214682e-160
"1209","Ptpn1",5.04855675503237e-158
"1210","Fam117b",3.77449743700672e-157
"1211","Kdm3b",2.25764514216911e-153
"1212","Cd2ap",2.04593897185585e-152
"1213","Rps29",5.03139463446997e-152
"1214","Khdrbs1",4.09813421846703e-151
"1215","Tet3",5.22004338100395e-150
"1216","Senp2",5.34049711123104e-150
"1217","Clta",5.55046025821145e-150
"1218","Tnrc18",1.16349293861588e-142
"1219","Xiap",1.79358809584119e-142
"1220","Snd1",2.9329411966113e-141
"1221","Anks1",2.00059990855487e-140
"1222","Pik3cb",5.69428974970313e-140
"1223","Cdkal1",4.50694451497073e-139
"1224","Apba1",2.88647834093075e-138
"1225","Usp8",1.46912911745438e-135
"1226","Stx7",3.0213292919114e-133
"1227","Rac1",1.80296211381676e-131
