"","gene","combined_p_val"
"4346","Fbxl17",9.2868935595255e-202
"4347","Kdm2b",1.51004035934262e-199
"4348","Nf1",6.06663513668893e-199
"4349","Ccdc50",6.53183207478382e-199
"4350","Cep170",1.32682717077075e-198
"4351","Sema4d",6.99781203498737e-197
"4352","Pias1",5.61922105844889e-195
"4353","Creb1",3.50420403139751e-193
"4354","Tor1aip1",4.11726715910941e-193
"4355","Wdr44",7.56985221655192e-188
"4356","Nr3c1",1.14941228617142e-187
"4357","Mthfs",2.18231289957466e-186
"4358","Lifr",4.55308321708251e-186
"4359","Wdr26",7.76610910819955e-186
"4360","Usp24",5.59444399706106e-184
"4361","Itgav",3.2351778942101e-182
"4362","Smarca2",2.09240251194411e-180
"4363","Peli1",2.42858021349216e-180
"4364","Actr2",4.65109116971732e-179
"4365","Lpp",1.06852897827502e-178
"4366","Prcp",1.49000748977665e-177
"4367","Zfp148",5.28225717402169e-174
"4368","Cebpg",7.28761752840145e-169
"4369","Evl",1.25871389717319e-164
"4370","Ppard",2.46958935624208e-164
"4371","Cfap74",2.68772313378434e-164
"4372","Rhoq",2.92134716702748e-163
"4373","Slc4a7",4.57380366297892e-163
"4374","Fnip1",3.43213199005118e-162
"4375","Fam117b",2.88422515456446e-161
"4376","Ddx6",1.79299766872999e-160
"4377","Zfp292",6.46858641475958e-159
"4378","Rps29",1.38491254836437e-152
"4379","Kdm3b",1.47581061720789e-152
"4380","Ptpn1",4.00926186510122e-152
"4381","Cd2ap",1.92362574365648e-151
"4382","Senp2",4.4243017878231e-151
"4383","Khdrbs1",5.58319098082498e-150
"4384","Tet3",5.21272663484474e-149
"4385","Clta",1.41761381731124e-148
"4386","Tnrc18",3.63264656045596e-143
"4387","Xiap",1.33248903480155e-141
"4388","Snd1",3.22421110019804e-140
"4389","Anks1",5.52335657287424e-140
"4390","Pik3cb",6.59953324061623e-140
"4391","Apba1",2.13047538866814e-138
"4392","Cdkal1",6.82316228218952e-137
"4393","Usp8",1.29293762838393e-134
"4394","Stx7",1.61320823571721e-132
"4395","Dpy19l4",2.54222308178909e-132
"4396","Ubac2",3.77022138939069e-130
"4397","Bicra",4.13907585851144e-130
"4398","Rac1",4.45538796473632e-130
"4399","Pak2",2.78591128098567e-129
"4400","Sncaip",7.75616695824917e-129
"4401","Wwox",6.70350175053727e-128
"4402","Sdccag8",3.1506109625491e-126
"4403","Scaf11",1.45175309394608e-125
"4404","Zfand6",9.19904538226252e-125
"4405","Stag2",1.32172752953977e-124
"4406","Pkig",4.68726275007044e-124
"4407","Pip4p1",1.80058779657131e-123
"4408","Iffo1",2.58485416950332e-119
"4409","St3gal5",6.8029580064181e-118
"4410","Lpcat3",7.37384617067197e-118
"4411","Fnip2",6.59785880142027e-117
"4412","Rab14",1.09085518273699e-116
"4413","Atxn7l1",6.73618221667432e-116
"4414","Taok3",8.2086310264171e-116
"4415","Gm47664",9.73025818587999e-115
"4416","Abl1",2.85185935843213e-111
"4417","Rhoa",1.23135915508051e-108
"4418","Vgll4",3.90349822771707e-106
"4419","Nr6a1os",5.41950444669754e-106
"4420","Foxo3",2.47680946238666e-105
"4421","Ddi2",4.95485625187637e-104
"4422","Susd6",2.29714221672356e-102
"4423","Fbrsl1",2.63387772250304e-102
"4424","Supt3",2.96835778008745e-100
"4425","Asxl1",7.79504292931005e-97
"4426","Nmt1",1.19720487771355e-96
"4427","Babam2",1.75374834353179e-94
"4428","Setd2",3.48910425436722e-93
"4429","Tbl1x",2.4790952083982e-89
"4430","Cul1",1.81682492831863e-86
"4431","Lrrc8d",3.44261971566554e-79
"4432","Arid2",1.23332074765346e-76
"4433","Dyrk1a",1.4011057927727e-73
"4434","Lnpep",4.4694961277109e-71
"4435","Enox2",1.99364332907141e-67
"4436","Atxn7",5.52224521238132e-65
"4437","Atg10",6.06166724749347e-35
